2,18,97.8,835,17,0.33
2,18,97.78333333,835,17,0.33
2,18,97.76666667,834,17,0.33
2,18,97.75,835,17,0.33
2,18,97.73333333,833,17,0.33
2,18,97.71666667,830,17,0.33
2,18,97.7,831,17,0.33
2,18,97.68333333,830,17,0.33
2,18,97.66666667,830,17,0.33
2,18,97.65,830,17,0.33
2,18,97.63333333,830,17,0.33
2,18,97.61666667,831,17,0.33
2,18,97.6,832,17,0.33
2,18,97.58333333,833,17,0.33
2,18,97.56666667,833,17,0.33
2,18,97.55,834,17,0.33
2,18,97.53333333,833,17,0.33
2,18,97.51666667,834,17,0.33
2,18,97.5,834,17,0.33
2,18,97.48333333,834,17,0.33
2,18,97.46666667,836,17,0.33
2,18,97.45,836,17,0.33
2,18,97.43333333,835,17,0.33
2,18,97.41666667,836,17,0.33
2,18,97.4,836,17,0.33
2,18,97.38333333,837,17,0.33
2,18,97.36666667,838,17,0.33
2,18,97.35,839,17,0.33
2,18,97.33333333,839,17,0.33
2,18,97.31666667,840,17,0.33
2,18,97.3,840,17,0.33
2,18,97.28333333,840,17,0.33
2,18,97.26666667,842,17,0.33
2,18,97.25,842,17,0.33
2,18,97.23333333,842,17,0.33
2,18,97.21666667,842,17,0.33
2,18,97.2,844,17,0.33
2,18,97.18333333,844,17,0.33
2,18,97.16666667,846,17,0.33
2,18,97.15,845,17,0.33
2,18,97.13333333,845,17,0.33
2,18,97.11666667,846,17,0.33
2,18,97.1,847,17,0.33
2,18,97.08333333,846,17,0.33
2,18,97.06666667,847,17,0.33
2,18,97.05,848,17,0.33
2,18,97.03333333,847,17,0.33
2,18,97.01666667,848,17,0.33
2,18,97,850,17,0.33
2,18,96.98333333,849,17,0.33
2,18,96.96666667,849,17,0.33
2,18,96.95,849,17,0.33
2,18,96.93333333,847,17,0.33
2,18,96.91666667,849,17,0.33
2,18,96.9,848,17,0.33
2,18,96.88333333,847,17,0.33
2,18,96.86666667,846,17,0.33
2,18,96.85,848,17,0.33
2,18,96.83333333,850,17,0.33
